,Descriptor,Resolved Type,Cluster Labels,Segment
26484,Traffic,fixed,0,1
26485,Noise,no_violation,6,7
26486,Noise,fixed,4,5
26487,Noise,no_violation,6,7
26488,Safety,fixed,0,1
26489,Personal Issue,no_violation,1,2
26490,Noise,fixed,4,5
26491,Traffic,fixed,0,1
26492,Traffic,fixed,0,1
26493,Traffic,fixed,0,1
26494,Noise,fixed,4,5
26495,Traffic,fixed,0,1
26496,Traffic,fixed,0,1
26497,Traffic,no_violation,5,6
26498,Traffic,no_violation,5,6
26499,Traffic,no_violation,5,6
26500,Traffic,no_violation,5,6
26501,Traffic,no_violation,5,6
26502,Traffic,no_violation,5,6
26503,Traffic,no_violation,5,6
26504,Traffic,no_violation,5,6
26505,Traffic,no_violation,5,6
26506,Traffic,no_violation,5,6
26507,Traffic,no_violation,5,6
26508,Traffic,no_violation,5,6
26509,Traffic,no_violation,5,6
26510,Noise,no_violation,6,7
26511,Traffic,no_violation,5,6
26512,Noise,no_violation,6,7
26513,Personal Issue,fixed,0,1
26514,Noise,fixed,4,5
26515,Noise,no_violation,6,7
26516,Safety,fixed,0,1
26517,Noise,fixed,4,5
26518,House,fixed,2,3
26519,Traffic,no_violation,5,6
26520,Traffic,no_violation,5,6
26521,Safety,fixed,0,1
26522,Traffic,fixed,0,1
26523,Traffic,no_violation,5,6
26524,Safety,no_violation,7,8
26525,Noise,no_violation,6,7
26526,Noise,no_violation,6,7
26527,Safety,no_violation,7,8
26528,Noise,no_violation,6,7
26529,Traffic,no_violation,5,6
26530,Traffic,no_violation,5,6
26531,Traffic,no_violation,5,6
26532,Noise,fixed,4,5
26533,Traffic,no_violation,5,6
26534,House,fixed,2,3
26535,Noise,no_violation,6,7
26536,Animals,fixed,0,1
26537,House,no_violation,1,2
26538,Noise,no_violation,6,7
26539,Traffic,no_violation,5,6
26540,Personal Issue,fixed,0,1
26541,Trash/Pollution,no_violation,3,4
26542,Traffic,fixed,0,1
26543,Noise,referred,4,5
26544,Noise,fixed,4,5
26545,Noise,info_needed,4,5
26546,House,fixed,2,3
26547,Noise,referred,4,5
26548,Traffic,no_violation,5,6
26549,Traffic,fixed,0,1
26550,Noise,no_violation,6,7
26551,Traffic,fixed,0,1
26553,Noise,fixed,4,5
26554,Traffic,no_violation,5,6
26555,Noise,no_violation,6,7
26556,Safety,fixed,0,1
26557,Safety,no_violation,7,8
26558,Trash/Pollution,fixed,0,1
26559,Traffic,no_violation,5,6
26560,Traffic,no_violation,5,6
26561,Traffic,no_violation,5,6
26562,Safety,no_violation,7,8
26563,Traffic,no_violation,5,6
26564,Traffic,no_violation,5,6
26565,Animals,no_violation,1,2
26566,Other,fixed,0,1
26567,Safety,no_violation,7,8
26568,Traffic,no_violation,5,6
26569,House,fixed,2,3
26570,Safety,fixed,0,1
26571,Traffic,fixed,0,1
26573,Traffic,no_violation,5,6
26574,Traffic,fixed,0,1
26575,Noise,fixed,4,5
26576,Safety,no_violation,7,8
26577,Traffic,fixed,0,1
26578,Noise,no_violation,6,7
26579,Traffic,no_violation,5,6
26580,Noise,no_violation,6,7
26581,Trash/Pollution,no_violation,3,4
26582,Noise,no_violation,6,7
26583,Trash/Pollution,no_violation,3,4
26584,Noise,fixed,4,5
26585,Noise,fixed,4,5
26586,Animals,no_violation,1,2
26587,Animals,fixed,0,1
26588,Animals,fixed,0,1
26589,House,no_violation,1,2
26590,House,fixed,2,3
26591,Trash/Pollution,no_violation,3,4
26592,House,no_violation,1,2
26593,Animals,fixed,0,1
26594,House,no_violation,1,2
26595,House,fixed,2,3
26596,House,no_violation,1,2
26597,House,no_violation,1,2
26598,House,no_violation,1,2
26599,Animals,fixed,0,1
26600,House,fixed,2,3
26601,House,no_violation,1,2
26602,House,fixed,2,3
26603,House,no_violation,1,2
26604,Animals,no_violation,1,2
26605,Animals,no_violation,1,2
26606,House,no_violation,1,2
26607,Safety,fixed,0,1
26608,House,fixed,2,3
26609,Noise,fixed,4,5
26610,Noise,no_violation,6,7
26611,Noise,no_violation,6,7
26612,Noise,no_violation,6,7
26613,Traffic,no_violation,5,6
26614,Noise,fixed,4,5
26615,Traffic,no_violation,5,6
26616,Traffic,fixed,0,1
26617,Safety,no_violation,7,8
26618,Noise,no_violation,6,7
26619,Noise,no_violation,6,7
26620,Traffic,fixed,0,1
26621,Noise,fixed,4,5
26622,Noise,fixed,4,5
26623,Noise,fixed,4,5
26624,Noise,fixed,4,5
26625,Noise,fixed,4,5
26626,Noise,no_violation,6,7
26627,Traffic,no_violation,5,6
26628,Noise,fixed,4,5
26629,Traffic,no_violation,5,6
26630,Noise,fixed,4,5
26631,Traffic,no_violation,5,6
26632,Personal Issue,fixed,0,1
26633,Safety,no_violation,7,8
26634,House,no_violation,1,2
26635,Trash/Pollution,no_violation,3,4
26636,House,fixed,2,3
26637,Trash/Pollution,no_violation,3,4
26638,House,no_violation,1,2
26639,Other,fixed,0,1
26640,Energy,no_violation,1,2
26641,Safety,no_violation,7,8
26642,Trash/Pollution,no_violation,3,4
26643,House,no_violation,1,2
26644,Other,no_violation,1,2
26645,House,fixed,2,3
26646,Safety,no_violation,7,8
26647,Trash/Pollution,no_violation,3,4
26648,House,no_violation,1,2
26649,Noise,no_violation,6,7
26650,Traffic,no_violation,5,6
26651,Noise,fixed,4,5
26652,Traffic,no_violation,5,6
26653,Energy,no_violation,1,2
26654,Personal Issue,fixed,0,1
26655,Noise,fixed,4,5
26656,Safety,no_violation,7,8
26657,Animals,no_violation,1,2
26658,Safety,no_violation,7,8
26659,Safety,no_violation,7,8
26660,House,fixed,2,3
26661,Animals,fixed,0,1
26662,House,no_violation,1,2
26663,Energy,no_violation,1,2
26664,Animals,fixed,0,1
26665,House,fixed,2,3
26666,House,no_violation,1,2
26667,House,duplicated_report,1,2
26668,House,no_violation,1,2
26669,House,fixed,2,3
26670,Animals,no_violation,1,2
26671,House,fixed,2,3
26672,House,no_violation,1,2
26673,Animals,fixed,0,1
26674,Energy,no_violation,1,2
26675,House,no_violation,1,2
26676,Animals,fixed,0,1
26677,House,duplicated_report,1,2
26678,House,duplicated_report,1,2
26679,House,fixed,2,3
26680,House,no_violation,1,2
26681,House,duplicated_report,1,2
26682,Traffic,fixed,0,1
26683,Other,no_violation,1,2
26684,Safety,duplicated_report,7,8
26685,House,duplicated_report,1,2
26686,House,duplicated_report,1,2
26687,House,duplicated_report,1,2
26688,Safety,fixed,0,1
26689,Animals,fixed,0,1
26690,House,no_violation,1,2
26691,House,duplicated_report,1,2
26692,House,fixed,2,3
26693,House,fixed,2,3
26694,Safety,fixed,0,1
26695,Trash/Pollution,fixed,0,1
26696,Trash/Pollution,fixed,0,1
26697,House,duplicated_report,1,2
26698,House,fixed,2,3
26699,Animals,fixed,0,1
26700,Animals,fixed,0,1
26701,House,fixed,2,3
26702,Noise,fixed,4,5
26703,Noise,no_violation,6,7
26704,Personal Issue,no_violation,1,2
26705,House,no_violation,1,2
26706,Traffic,no_violation,5,6
26707,Energy,fixed,0,1
26708,Animals,fixed,0,1
26709,Animals,no_violation,1,2
26710,Traffic,no_violation,5,6
26711,Safety,no_violation,7,8
26712,House,no_violation,1,2
26713,Animals,no_violation,1,2
26714,Animals,no_violation,1,2
26715,Animals,fixed,0,1
26716,Animals,fixed,0,1
26717,House,fixed,2,3
26718,House,fixed,2,3
26719,House,no_violation,1,2
26720,House,fixed,2,3
26721,Energy,no_violation,1,2
26722,House,fixed,2,3
26723,House,no_violation,1,2
26724,Trash/Pollution,no_violation,3,4
26725,House,fixed,2,3
26726,Traffic,fixed,0,1
26727,Noise,fixed,4,5
26728,Noise,no_violation,6,7
26729,Traffic,no_violation,5,6
26730,Noise,fixed,4,5
26731,Noise,no_violation,6,7
26732,Noise,no_violation,6,7
26733,Noise,fixed,4,5
26734,Noise,fixed,4,5
26735,Noise,fixed,4,5
26736,Noise,fixed,4,5
26737,Noise,fixed,4,5
26738,Traffic,no_violation,5,6
26739,Traffic,no_violation,5,6
26740,Traffic,no_violation,5,6
26741,Noise,no_violation,6,7
26742,Traffic,no_violation,5,6
26743,Noise,no_violation,6,7
26744,Noise,fixed,4,5
26745,Noise,fixed,4,5
26746,Noise,fixed,4,5
26747,Traffic,fixed,0,1
26748,Noise,fixed,4,5
26749,Traffic,fixed,0,1
26750,Traffic,fixed,0,1
26751,Noise,fixed,4,5
26752,Traffic,fixed,0,1
26753,Safety,no_violation,7,8
26754,Noise,no_violation,6,7
26755,Noise,fixed,4,5
26756,Traffic,fixed,0,1
26757,Noise,fixed,4,5
26758,Noise,fixed,4,5
26759,Noise,fixed,4,5
26760,Noise,fixed,4,5
26761,Traffic,fixed,0,1
26762,Noise,no_violation,6,7
26763,Traffic,no_violation,5,6
26764,Noise,fixed,4,5
26765,Noise,fixed,4,5
26766,Safety,no_violation,7,8
26767,Traffic,no_violation,5,6
26768,Personal Issue,no_violation,1,2
26769,Personal Issue,fixed,0,1
26770,Traffic,no_violation,5,6
26771,Noise,no_violation,6,7
26772,Traffic,no_violation,5,6
26773,Noise,fixed,4,5
26774,Noise,fixed,4,5
26775,Noise,fixed,4,5
26776,Noise,no_violation,6,7
26777,Noise,fixed,4,5
26778,Noise,fixed,4,5
26779,Noise,no_violation,6,7
26780,Noise,fixed,4,5
26781,Noise,no_violation,6,7
26782,Noise,no_violation,6,7
26783,Noise,no_violation,6,7
26784,Noise,fixed,4,5
26785,Noise,no_violation,6,7
26786,Noise,fixed,4,5
26787,Noise,info_needed,4,5
26788,Traffic,fixed,0,1
26789,Noise,fixed,4,5
26790,Noise,fixed,4,5
26791,Noise,no_violation,6,7
26792,Noise,fixed,4,5
26793,Other,fixed,0,1
26794,Traffic,no_violation,5,6
26795,Noise,fixed,4,5
26796,Noise,no_violation,6,7
26797,Noise,fixed,4,5
26798,Noise,fixed,4,5
26799,Energy,no_violation,1,2
26800,Energy,no_violation,1,2
26801,Noise,fixed,4,5
26802,Traffic,fixed,0,1
26803,Safety,no_violation,7,8
26804,Noise,fixed,4,5
26805,Noise,fixed,4,5
26806,Traffic,no_violation,5,6
26807,Traffic,no_violation,5,6
26808,Traffic,no_violation,5,6
26809,Noise,fixed,4,5
26810,Noise,fixed,4,5
26811,Noise,fixed,4,5
26812,Safety,fixed,0,1
26813,Personal Issue,no_violation,1,2
26814,Noise,no_violation,6,7
26815,Personal Issue,fixed,0,1
26816,Noise,no_violation,6,7
26817,Traffic,no_violation,5,6
26818,Traffic,fixed,0,1
26819,Traffic,fixed,0,1
26820,Traffic,no_violation,5,6
26821,Noise,no_violation,6,7
26822,Traffic,fixed,0,1
26823,Noise,fixed,4,5
26824,Traffic,fixed,0,1
26825,Noise,fixed,4,5
26826,Noise,no_violation,6,7
26827,Personal Issue,fixed,0,1
26828,Noise,no_violation,6,7
26829,Noise,no_violation,6,7
26830,Noise,fixed,4,5
26831,Noise,no_violation,6,7
26832,Noise,fixed,4,5
26833,Noise,no_violation,6,7
26834,Noise,no_violation,6,7
26835,Noise,fixed,4,5
26836,Commercial,no_violation,1,2
26837,Noise,no_violation,6,7
26838,Noise,fixed,4,5
26839,Noise,fixed,4,5
26840,Noise,no_violation,6,7
26841,Noise,fixed,4,5
26842,Other,fixed,0,1
26843,Noise,no_violation,6,7
26844,Noise,no_violation,6,7
26845,Noise,no_violation,6,7
26846,Personal Issue,no_violation,1,2
26847,Noise,fixed,4,5
26848,Traffic,fixed,0,1
26849,Noise,fixed,4,5
26850,Noise,fixed,4,5
26851,Noise,fixed,4,5
26852,Noise,no_violation,6,7
26853,Noise,fixed,4,5
26854,Noise,no_violation,6,7
26855,Noise,fixed,4,5
26856,Safety,no_violation,7,8
26857,Noise,no_violation,6,7
26858,Noise,fixed,4,5
26859,Noise,fixed,4,5
26860,Noise,fixed,4,5
26861,Noise,fixed,4,5
26862,Traffic,fixed,0,1
26863,Noise,fixed,4,5
26864,Noise,fixed,4,5
26865,Noise,no_violation,6,7
26866,Traffic,fixed,0,1
26867,Noise,fixed,4,5
26868,Noise,no_violation,6,7
26869,Noise,no_violation,6,7
26870,Noise,fixed,4,5
26871,Noise,fixed,4,5
26872,Noise,fixed,4,5
26873,Noise,no_violation,6,7
26874,Noise,fixed,4,5
26875,Noise,fixed,4,5
26876,Noise,no_violation,6,7
26877,Noise,fixed,4,5
26878,Noise,fixed,4,5
26879,Noise,fixed,4,5
26880,Noise,fixed,4,5
26881,Traffic,fixed,0,1
26882,Energy,no_violation,1,2
26883,Noise,fixed,4,5
26884,Noise,no_violation,6,7
26885,Traffic,fixed,0,1
26886,Noise,no_violation,6,7
26887,Personal Issue,fixed,0,1
26888,Noise,no_violation,6,7
26889,Noise,no_violation,6,7
26890,Noise,no_violation,6,7
26891,Noise,fixed,4,5
26892,Noise,fixed,4,5
26893,Noise,no_violation,6,7
26894,Traffic,no_violation,5,6
26896,Noise,no_violation,6,7
26897,Noise,no_violation,6,7
26898,Noise,fixed,4,5
26899,Noise,fixed,4,5
26900,Energy,no_violation,1,2
26901,Other,no_violation,1,2
26903,Noise,no_violation,6,7
26904,Traffic,fixed,0,1
26905,Noise,no_violation,6,7
26906,Noise,no_violation,6,7
26907,Noise,fixed,4,5
26908,Noise,no_violation,6,7
26909,Noise,no_violation,6,7
26910,Noise,fixed,4,5
26911,Noise,fixed,4,5
26912,Noise,fixed,4,5
26913,Noise,no_violation,6,7
26914,Noise,no_violation,6,7
26915,Traffic,fixed,0,1
26916,Noise,no_violation,6,7
26917,Traffic,no_violation,5,6
26918,Traffic,no_violation,5,6
26919,Safety,info_needed,7,8
26920,Noise,no_violation,6,7
26921,Noise,no_violation,6,7
26922,Noise,no_violation,6,7
26923,Noise,no_violation,6,7
26924,Noise,no_violation,6,7
26925,Noise,fixed,4,5
26926,Traffic,no_violation,5,6
26928,Other,referred,0,1
26929,Noise,no_violation,6,7
26930,Noise,no_violation,6,7
26931,Noise,no_violation,6,7
26932,Traffic,fixed,0,1
26933,Noise,no_violation,6,7
26934,Traffic,fixed,0,1
26935,Noise,no_violation,6,7
26936,Traffic,fixed,0,1
26937,Traffic,no_violation,5,6
26938,Other,no_violation,1,2
26939,Traffic,no_violation,5,6
26940,Noise,fixed,4,5
26941,Other,no_violation,1,2
26942,Noise,fixed,4,5
26943,Noise,no_violation,6,7
26944,Noise,no_violation,6,7
26945,Energy,no_violation,1,2
26946,Noise,no_violation,6,7
26947,Traffic,no_violation,5,6
26948,Noise,fixed,4,5
26949,Noise,fixed,4,5
26950,Noise,fixed,4,5
26951,Noise,no_violation,6,7
26952,Noise,no_violation,6,7
26953,Noise,no_violation,6,7
26954,Noise,no_violation,6,7
26955,Noise,no_violation,6,7
26956,Noise,no_violation,6,7
26957,Noise,no_violation,6,7
26958,Traffic,no_violation,5,6
26959,Noise,no_violation,6,7
26960,Noise,fixed,4,5
26961,Noise,fixed,4,5
26962,Traffic,info_needed,0,1
26963,Noise,no_violation,6,7
26964,Noise,fixed,4,5
26965,Traffic,fixed,0,1
26966,Noise,fixed,4,5
26967,Noise,fixed,4,5
26968,Noise,fixed,4,5
26969,Noise,fixed,4,5
26970,Trash/Pollution,fixed,0,1
26971,Traffic,no_violation,5,6
26972,Traffic,no_violation,5,6
26973,Noise,fixed,4,5
27034,Noise,fixed,4,5
27035,Noise,fixed,4,5
27036,Noise,no_violation,6,7
27037,Noise,no_violation,6,7
27038,Noise,no_violation,6,7
27039,Noise,no_violation,6,7
27040,Noise,no_violation,6,7
27041,Noise,no_violation,6,7
27042,Noise,no_violation,6,7
27043,Traffic,no_violation,5,6
27044,Noise,no_violation,6,7
27045,Noise,no_violation,6,7
27046,Noise,no_violation,6,7
27047,Noise,no_violation,6,7
27048,Noise,no_violation,6,7
27049,Noise,no_violation,6,7
27050,Noise,no_violation,6,7
27051,Noise,no_violation,6,7
27052,Traffic,no_violation,5,6
27053,Traffic,no_violation,5,6
27054,Traffic,no_violation,5,6
27055,Noise,no_violation,6,7
27056,Traffic,no_violation,5,6
27057,Noise,no_violation,6,7
27058,Noise,no_violation,6,7
27059,Noise,no_violation,6,7
27061,Safety,no_violation,7,8
27062,Noise,no_violation,6,7
27063,Noise,no_violation,6,7
27064,Noise,no_violation,6,7
27065,Traffic,no_violation,5,6
27066,Noise,no_violation,6,7
27067,Noise,no_violation,6,7
27068,Noise,no_violation,6,7
27069,Noise,no_violation,6,7
27070,Safety,no_violation,7,8
27071,Noise,no_violation,6,7
27072,Noise,no_violation,6,7
27073,Noise,no_violation,6,7
27074,Noise,no_violation,6,7
27075,Noise,no_violation,6,7
27076,Noise,no_violation,6,7
27077,Noise,info_needed,4,5
27078,Noise,no_violation,6,7
27079,Noise,no_violation,6,7
27080,Noise,no_violation,6,7
27081,Traffic,fixed,0,1
27082,Traffic,fixed,0,1
27083,Noise,fixed,4,5
27084,Noise,fixed,4,5
27085,Noise,no_violation,6,7
27087,Noise,fixed,4,5
27088,Noise,info_needed,4,5
27089,Noise,no_violation,6,7
27090,Noise,no_violation,6,7
27092,Noise,no_violation,6,7
27093,Noise,no_violation,6,7
27094,Noise,info_needed,4,5
27095,Traffic,fixed,0,1
27096,Safety,fixed,0,1
27097,Noise,no_violation,6,7
27098,Traffic,fixed,0,1
27099,Noise,no_violation,6,7
27101,Traffic,info_needed,0,1
27102,Noise,no_violation,6,7
27104,Noise,fixed,4,5
27105,Noise,no_violation,6,7
27107,Noise,fixed,4,5
27108,Noise,no_violation,6,7
27109,Noise,no_violation,6,7
27110,Noise,no_violation,6,7
27111,Noise,no_violation,6,7
27112,Traffic,no_violation,5,6
27114,Noise,info_needed,4,5
27116,Noise,no_violation,6,7
27117,Noise,referred,4,5
27118,Noise,referred,4,5
27120,Noise,no_violation,6,7
27121,Noise,no_violation,6,7
27122,Traffic,fixed,0,1
27123,Noise,no_violation,6,7
27124,Noise,no_violation,6,7
27125,Noise,no_violation,6,7
27126,Energy,no_violation,1,2
27127,Safety,fixed,0,1
27128,Noise,no_violation,6,7
27129,Noise,no_violation,6,7
27131,Noise,no_violation,6,7
27132,Noise,no_violation,6,7
27133,Noise,no_violation,6,7
27134,Noise,no_violation,6,7
27135,Noise,no_violation,6,7
27136,Noise,no_violation,6,7
27137,Noise,fixed,4,5
27140,Noise,fixed,4,5
27141,Noise,no_violation,6,7
27143,Noise,info_needed,4,5
27146,Noise,no_violation,6,7
27147,Noise,no_violation,6,7
27148,Noise,no_violation,6,7
27149,House,no_violation,1,2
27150,Traffic,info_needed,0,1
27151,Noise,no_violation,6,7
27152,Noise,no_violation,6,7
27153,Other,no_violation,1,2
27154,Other,no_violation,1,2
27155,Noise,no_violation,6,7
27156,Noise,no_violation,6,7
27157,Noise,no_violation,6,7
27179,Noise,no_violation,6,7
27180,Traffic,no_violation,5,6
27181,Noise,no_violation,6,7
27187,Traffic,no_violation,5,6
27188,Noise,fixed,4,5
27189,Noise,fixed,4,5
27191,Traffic,fixed,0,1
27194,Noise,no_violation,6,7
27195,Traffic,fixed,0,1
27196,Noise,no_violation,6,7
27197,Noise,no_violation,6,7
27198,Safety,fixed,0,1
27199,Other,fixed,0,1
27200,Energy,no_violation,1,2
27202,Energy,no_violation,1,2
27203,Traffic,no_violation,5,6
27206,Energy,fixed,0,1
27207,Traffic,no_violation,5,6
27208,Other,fixed,0,1
27211,Traffic,no_violation,5,6
27212,Traffic,no_violation,5,6
27213,Traffic,no_violation,5,6
27215,Traffic,fixed,0,1
27216,Safety,fixed,0,1
27217,Traffic,no_violation,5,6
27218,Traffic,no_violation,5,6
27219,Traffic,no_violation,5,6
27220,Safety,no_violation,7,8
27221,Other,followup,0,1
27222,Traffic,no_violation,5,6
27223,Traffic,fixed,0,1
27224,Traffic,fixed,0,1
27225,Noise,fixed,4,5
27226,Noise,fixed,4,5
27227,Traffic,fixed,0,1
27228,Traffic,no_violation,5,6
27229,Traffic,info_needed,0,1
27230,Noise,fixed,4,5
27231,Personal Issue,fixed,0,1
27235,Personal Issue,followup,0,1
27236,Traffic,fixed,0,1
27237,Safety,no_violation,7,8
27238,Noise,fixed,4,5
27239,Traffic,fixed,0,1
27240,Noise,no_violation,6,7
27242,Noise,fixed,4,5
27243,Noise,no_violation,6,7
27244,Traffic,no_violation,5,6
27245,Animals,duplicated_report,0,1
27246,Animals,duplicated_report,0,1
27247,Animals,duplicated_report,0,1
27248,Animals,duplicated_report,0,1
27249,Animals,duplicated_report,0,1
27250,Animals,duplicated_report,0,1
27251,Animals,duplicated_report,0,1
27252,Personal Issue,no_violation,1,2
27254,Personal Issue,fixed,0,1
27255,Safety,fixed,0,1
27256,House,fixed,2,3
27259,Commercial,fixed,0,1
27260,Safety,no_violation,7,8
27261,Safety,no_violation,7,8
27263,Trash/Pollution,fixed,0,1
27264,Traffic,no_violation,5,6
27265,Commercial,fixed,0,1
27267,Traffic,no_violation,5,6
27268,Trash/Pollution,fixed,0,1
27270,Other,fixed,0,1
27271,Safety,fixed,0,1
27273,Personal Issue,fixed,0,1
27275,Noise,no_violation,6,7
27277,Traffic,no_violation,5,6
27278,Personal Issue,fixed,0,1
27279,Other,fixed,0,1
27280,Energy,fixed,0,1
27281,Energy,duplicated_report,0,1
27282,Noise,no_violation,6,7
27284,Traffic,fixed,0,1
27285,Commercial,followup,0,1
27286,Safety,no_violation,7,8
27288,House,fixed,2,3
27289,House,fixed,2,3
27290,Animals,referred,0,1
27291,Commercial,referred,0,1
27292,Noise,no_violation,6,7
27295,Traffic,fixed,0,1
27296,Personal Issue,followup,0,1
27297,Other,no_violation,1,2
27298,Other,fixed,0,1
27299,Traffic,fixed,0,1
27300,Safety,followup,7,8
27301,House,fixed,2,3
27302,House,fixed,2,3
27303,House,fixed,2,3
27305,Noise,no_violation,6,7
27306,Other,referred,0,1
27308,Traffic,no_violation,5,6
27309,Other,referred,0,1
27310,Traffic,no_violation,5,6
27311,Personal Issue,followup,0,1
27312,Noise,fixed,4,5
27313,Safety,no_violation,7,8
27314,Safety,no_violation,7,8
27315,Trash/Pollution,no_violation,3,4
27316,House,fixed,2,3
27317,House,fixed,2,3
27318,Trash/Pollution,fixed,0,1
27319,Other,fixed,0,1
27320,House,no_violation,1,2
27321,Other,followup,0,1
27322,Other,no_violation,1,2
27323,Commercial,no_violation,1,2
27324,Commercial,no_violation,1,2
27325,Commercial,followup,0,1
27326,Commercial,info_needed,0,1
27329,Traffic,fixed,0,1
27330,Other,no_violation,1,2
27332,Other,referred,0,1
27333,Traffic,no_violation,5,6
27334,Traffic,no_violation,5,6
27335,Personal Issue,followup,0,1
27336,Traffic,fixed,0,1
27337,Animals,no_violation,1,2
27338,Animals,info_needed,0,1
27339,Energy,info_needed,0,1
27340,Energy,info_needed,0,1
27341,House,info_needed,1,2
27342,House,info_needed,1,2
27343,Animals,info_needed,0,1
27344,House,info_needed,1,2
27345,House,info_needed,1,2
27346,Animals,info_needed,0,1
27347,House,info_needed,1,2
27348,Animals,info_needed,0,1
27349,Animals,info_needed,0,1
27350,Animals,info_needed,0,1
27351,Animals,info_needed,0,1
27352,House,info_needed,1,2
27353,Animals,info_needed,0,1
27354,House,info_needed,1,2
27355,Animals,info_needed,0,1
27356,Energy,info_needed,0,1
27357,Trash/Pollution,info_needed,3,4
27358,Animals,info_needed,0,1
27359,Animals,info_needed,0,1
27360,Energy,info_needed,0,1
27361,House,no_violation,1,2
27362,House,no_violation,1,2
27363,Trash/Pollution,no_violation,3,4
27364,Trash/Pollution,info_needed,3,4
27365,House,info_needed,1,2
27366,House,info_needed,1,2
27367,Energy,info_needed,0,1
27368,House,info_needed,1,2
27369,House,info_needed,1,2
27370,Animals,info_needed,0,1
27371,Animals,info_needed,0,1
27372,Trash/Pollution,info_needed,3,4
27373,House,no_violation,1,2
27374,House,info_needed,1,2
27375,Other,info_needed,0,1
27376,Animals,info_needed,0,1
27377,Animals,info_needed,0,1
27378,Animals,info_needed,0,1
27379,Energy,info_needed,0,1
27380,House,info_needed,1,2
27381,House,info_needed,1,2
27382,Trash/Pollution,no_violation,3,4
27383,House,no_violation,1,2
27384,Energy,no_violation,1,2
27385,House,info_needed,1,2
27386,Other,no_violation,1,2
27387,House,no_violation,1,2
27388,Other,info_needed,0,1
27389,Trash/Pollution,info_needed,3,4
27390,Trash/Pollution,fixed,0,1
27391,Safety,info_needed,7,8
27392,House,info_needed,1,2
27393,House,info_needed,1,2
27394,Trash/Pollution,info_needed,3,4
27395,Trash/Pollution,no_violation,3,4
27396,House,no_violation,1,2
27397,Animals,no_violation,1,2
27398,House,info_needed,1,2
27399,House,info_needed,1,2
